0,0,0.041528,0.13,0.14,0.295687,0.29,0.09,0.56,0.2,0,0.1,0,0.14,14,47,118,145,181,195,201,257,275,287,308,387,418,508,535,614,658,668,757,781,783,815,822,833,876,893
1,0,0.129568,0.06,0.08,0,0,0,0.04,0.008,0,0,0,0.08,15,36,118,145,181,196,200,258,276,278,307,387,417,509,519,614,656,660,757,779,783,815,828,833,874,893
0,0,0.003322,0.42,0.08,0.024063,0.126,0.09,0.98,0.108,0,0.1,0,0.08,17,37,118,145,181,193,200,258,275,279,307,387,441,507,520,614,651,661,758,781,783,815,822,835,887,894
1,0.05,3.681063,0.02,0.02,0.010656,0.018,0.01,0.08,0.242,0.166667,0.1,0,0.06,16,58,126,153,181,194,221,258,275,277,312,395,426,508,582,622,651,676,758,780,791,815,822,834,875,896
1,0.05,0.302326,0.03,0.12,0.000359,0.01,0.01,0.1,0.012,0.166667,0.1,0,0.08,14,86,119,146,182,195,206,258,275,288,309,388,419,508,519,615,653,660,757,779,784,816,822,836,874,893
0,0.15,0.049834,0.16,0,0.010641,0.018,0.04,0.92,0.056,0.166667,0.2,0,0,14,52,118,145,181,195,200,258,275,285,307,387,437,507,550,614,651,677,758,780,783,815,822,833,878,897
0,0,0.003322,0.05,0.06,0.032219,0.178,0.06,0.24,0.1,0,0.1,0,0.06,14,52,118,145,181,195,200,259,275,278,307,387,417,511,519,614,651,660,758,780,783,815,823,833,878,897
1,0,0.239203,0.01,0.02,0.045719,0.06,0.53,0.02,0.442,0,1.1,0,0.02,15,55,118,145,181,194,200,258,275,277,307,387,417,507,579,614,651,673,759,781,783,815,824,835,875,894
0,0,0.001661,0.07,0.06,0,0,0,0.08,0.006,0,0,0,0.06,14,47,118,145,181,194,229,258,276,278,381,387,418,507,530,614,656,668,757,781,783,815,822,835,876,894
0,0,0.10299,0.07,0.16,0.245312,0.954,0.06,0.14,0.248,0,0.1,0,0.16,14,101,118,179,181,194,200,258,275,277,307,387,417,510,519,614,651,748,757,779,783,816,823,869,874,893
0,0,0.004983,0.02,0.06,1.679625,6.12,0,0.18,0.498,0,0,0,0.06,14,35,118,145,181,193,200,258,276,277,307,387,417,507,519,614,653,660,758,780,783,815,823,833,876,893
0,0,0.006645,0,0,7.673984,0,0,0.2,0,0,0,0,0,16,36,128,156,181,194,200,258,276,277,307,398,417,508,519,627,651,703,757,779,795,815,826,845,874,893
0,0,0.003322,0.04,0.26,0.146531,0,0,0.72,0.18,0,0,0,0.26,15,45,123,147,182,194,200,258,275,278,307,392,417,508,578,618,654,687,757,779,788,815,825,837,874,893
1,0,0.008306,0.03,0.02,0.047984,0.17,0.03,0.36,0.094,0,0.1,0.3,0.02,14,35,118,145,181,197,213,258,275,278,338,387,445,513,519,614,658,660,757,779,783,815,829,833,874,893
0,0,0.074751,0.04,0.02,0.666516,0,0,0.06,0.018,0,0,0,0.02,18,35,118,145,184,198,200,258,275,277,307,387,417,509,519,614,657,660,757,779,783,815,822,833,874,893
0,0,1.578073,0.05,0,0,0,0,0.14,0.028,0,0,0,0,14,36,128,156,181,194,212,258,276,278,333,398,431,508,519,627,656,703,757,779,795,815,825,845,874,893
1,0.1,0.001661,0,0,0.008453,0.076,0.02,0.3,0.076,0.166667,0.1,0,0,15,36,118,145,181,195,208,261,275,298,323,387,436,511,519,614,652,660,757,779,783,815,823,833,874,893
0,0,3.60299,0.08,0,0.189484,0.062,0.03,0.04,0.164,0,0.2,0,0.04,15,38,118,145,181,195,252,260,275,277,350,387,464,508,540,614,659,669,758,782,783,815,823,833,875,893
0,0,0.159468,0.01,0.02,9.104125,0,0,0.06,0.004,0,0,0,0.02,26,35,119,146,181,194,200,259,276,277,307,388,417,509,519,615,657,660,757,779,784,817,823,836,874,893
0,0,0.280731,0.15,0,0.067719,0.002,0.01,0,0.002,0,0.1,0,0,15,105,118,149,181,193,200,258,275,277,307,387,417,507,594,614,657,740,759,782,783,815,823,839,878,895
0,0,0.13289,0.06,0,0.275797,0,0,0.18,0,0,0,0,0,16,108,118,145,181,194,200,258,275,278,307,387,417,514,519,614,657,743,758,782,783,815,825,833,877,893
0,0,0.006645,0.04,0.3,0.032813,0.416,0.05,0,0.748,0,0.3,0,0.3,16,41,118,145,182,199,200,258,275,277,383,387,504,508,608,614,651,692,768,782,783,819,822,833,884,893
1,0.2,0.003322,0.1,1.16,0.002328,0.182,0.04,0.26,0.182,0.166667,0.1,0,1.82,14,73,118,145,181,194,200,260,275,278,307,387,417,507,519,614,651,715,757,779,783,815,823,851,874,893
0,0,0.07309,0.01,0,0,0,0,0,0,0,0,0,0,14,49,119,146,186,195,219,258,276,278,342,388,428,508,565,615,656,682,757,779,784,815,825,836,874,893
0,0,0.031561,0.28,0.52,0.110469,0.07,0.01,0.54,0.07,0,0.1,0,0.54,14,52,118,145,190,194,200,259,275,277,307,387,417,508,573,614,653,677,758,780,783,815,822,833,878,905
1,0,0.006645,0.02,0.14,0.023531,0.064,0.04,0,0.78,0,0.2,0,0.4,17,37,118,145,181,195,200,258,275,277,307,387,417,509,524,614,651,661,757,781,783,815,826,833,875,893
0,0,0.006645,0.01,0.16,0.540797,0.652,0,0.1,0.176,0,0,0,0.16,14,38,118,145,182,194,200,258,275,278,307,387,417,507,528,614,653,669,758,781,783,815,822,833,875,893
1,0.05,0.036545,0.13,0.16,0.000031,0.02,0.34,0.3,0.444,0.166667,1.2,0,0.16,15,101,118,179,181,194,200,259,275,277,365,387,485,507,519,614,658,748,757,779,783,815,824,869,874,893
0,0,0.001661,0,0,0.022687,0,0.19,0,0,0,0.1,0.1,0,15,36,118,155,182,194,200,258,275,278,307,387,417,507,519,625,654,720,757,779,794,815,823,838,874,893
0,0.1,0.16113,0.09,0.24,0.000156,0.018,0.06,0.3,0.09,0.166667,0.3,0,0.18,15,40,118,145,181,193,200,258,275,277,307,387,417,508,527,614,651,662,757,781,783,815,822,833,875,893
0,0,0.004983,0.04,0.02,0.503437,0,0,0.06,0.284,0,0,0,0.02,15,49,119,146,185,194,200,262,275,278,307,388,417,508,565,615,655,682,757,779,784,815,822,836,874,893
0,0,0.001661,0.15,0,0.121609,0.932,0.24,0.14,0.182,0,0.3,0,0,14,68,118,145,181,196,200,258,275,277,307,387,417,513,519,614,651,694,778,781,783,819,823,833,882,893
0,0,0.001661,1.16,0.02,0,0,0,0.02,0,0,0,0,0.02,14,39,118,145,183,195,200,258,276,278,307,387,479,509,549,614,656,664,758,780,783,816,832,833,876,897
1,0.15,0.019934,0,0.56,0.001234,0.204,0.03,0.64,0.068,0.166667,0.1,0,0.68,17,36,118,145,182,196,200,259,275,277,307,387,417,507,519,614,652,660,757,779,783,815,822,833,874,893
1,0,0.003322,0.01,0,0.662422,0.07,0,0,0.008,0,0,0,0,17,58,126,153,184,193,225,259,275,278,307,395,459,508,582,622,652,676,758,780,791,815,822,834,875,896
0,0,2.908638,0.01,0,0,0,0,0,0,0,0,0,0,18,49,119,146,181,194,219,260,276,278,342,388,428,508,557,615,656,683,757,779,784,815,825,836,874,893
0,0,0.004983,0.39,0.16,0.068953,0.466,0.04,0.22,0.048,0,0.1,0,0.22,14,54,118,145,181,194,200,258,275,278,307,387,417,507,546,614,652,672,757,781,783,816,822,833,875,893
1,0.05,0.041528,0.02,0.06,0.002828,0.006,0.01,0.12,0.014,0.166667,0.1,0,0.06,15,38,134,148,181,193,200,258,275,277,307,405,417,508,555,635,652,667,758,780,803,815,822,834,875,902
1,0,0.004983,0.02,0.14,0.023125,0.052,2.15,0.2,0.9,0,1.4,0,0.14,15,61,133,164,181,196,200,264,275,277,327,404,443,507,591,634,651,700,757,779,802,817,824,843,874,893
1,0,0.001661,0,0,0.100812,0.002,0.01,0,0.002,0,0.1,0,0,14,37,118,145,181,198,200,261,275,277,307,387,417,507,520,614,653,661,757,781,783,815,822,835,875,894
0,0,0.048173,0.28,0.02,5.357328,0,0,0.06,0,0,0,0,0.02,14,37,122,148,182,196,200,259,276,277,307,391,417,512,529,619,658,671,760,780,787,815,822,834,875,898
0,0,0.008306,0.08,0.06,0.189125,0,0,0.06,0,0,0,0,0.06,18,44,125,152,181,195,200,258,275,277,343,394,455,507,537,621,652,684,757,779,790,815,824,842,874,893
0,0,0.004983,0.22,0.02,0.028156,0.168,0.01,0.02,0.292,0,0,0,0.02,14,68,118,145,180,194,200,261,275,277,307,387,417,508,519,614,658,694,757,781,783,815,832,833,875,893
1,0,0.003322,0.26,0.22,0.023141,0.046,0.49,0.34,0.152,0,0.4,0.1,0.26,14,41,118,145,182,194,200,258,275,277,334,387,450,507,532,614,659,665,758,782,783,815,827,835,884,894
0,0.05,0.004983,0,0.48,0.000188,0.018,0.33,0.74,0.892,0.166667,2.6,0,0.16,14,37,122,148,181,194,200,258,275,277,307,391,417,509,612,619,651,671,760,780,787,815,824,834,875,898
0,0,0.004983,0,0.02,0,0,0,0.02,0.002,0,0,0,0.02,18,115,118,145,181,196,217,258,276,278,339,387,424,508,519,614,656,752,757,779,783,815,822,833,874,893
0,0,0.003322,0,0,0.014547,0,0,0.14,0.042,0,0,0,0.02,16,36,118,145,181,196,200,258,275,278,307,387,417,508,519,614,655,660,757,779,783,815,825,833,874,893
0,0,0.004983,1.43,0,0.158578,0,0,0.86,0.104,0,0,0,0,14,41,118,145,181,195,200,260,275,277,310,387,420,508,608,614,651,692,773,781,783,815,823,833,876,893
0,1.3,0.001661,0,0,0.000031,0,0.26,0,0,0.166667,0.1,0,0,14,37,118,145,181,193,200,258,275,277,307,387,417,508,521,614,651,661,757,780,783,815,822,834,875,893
1,0,0.009967,0,0,0.024578,0,0.02,0,0.002,0,0.1,0,0,14,35,118,145,181,195,200,258,275,277,307,387,417,509,519,614,651,660,757,779,783,816,822,833,874,893
0,0,0.008306,0.05,0.1,0.001234,0,0,0.1,0.01,0,0,0,0.1,14,91,123,147,181,196,200,258,275,277,307,392,417,507,519,618,657,734,758,780,788,815,822,837,877,893
1,0.25,1.196013,0.03,0.06,0.001844,0.006,0.08,0.12,0.074,0.666667,0.6,0,0.06,21,58,126,153,181,194,200,258,275,278,307,395,495,507,531,622,651,676,758,780,791,815,823,834,875,896
1,0,0.003322,0,0,0.022766,0.014,0.37,0.02,0.528,0,1.3,0,0,16,117,118,145,186,195,200,260,275,285,307,387,437,507,519,614,651,660,757,779,783,816,822,833,874,893
0,0.05,0.003322,0.06,0.08,0.006906,0.014,0.01,0.08,0.008,0.166667,0.1,0,0.08,14,40,118,145,183,195,200,258,275,277,307,387,417,508,519,614,653,660,757,782,783,815,822,833,877,893
0,0.4,0.004983,0.01,0.42,0.002109,0.11,0.19,0.88,0.474,0.5,0.7,1.4,0.54,22,35,118,145,182,195,200,263,275,277,307,387,417,509,519,614,659,660,757,779,783,815,828,833,874,893
0,0,0.219269,0.27,0.12,0.115266,0.834,0.04,0.08,0.046,0,0.1,0,0.4,20,81,118,157,181,194,200,261,275,277,307,387,417,508,519,614,651,713,758,780,783,815,823,847,876,893
0,0,0.104651,0.56,0.76,0.097312,0.536,0.02,0.7,0.106,0,0.1,0,0.78,22,37,118,145,181,195,200,258,275,277,307,387,417,507,520,614,652,661,757,781,783,815,822,835,875,894
0,0,0.023256,0.31,0.32,0.567781,2.338,0,0.32,0.058,0,0,0,0.32,14,35,118,145,182,194,200,259,275,277,364,387,483,506,519,614,651,660,758,781,783,815,827,833,886,893
0,0,0.003322,0.06,0.1,0.062906,0.01,0.03,0.1,0.01,0,0.1,0,0.1,14,38,134,148,182,194,200,258,275,278,307,405,417,509,526,635,652,667,758,780,803,817,822,834,875,902
0,0,0.046512,0.09,0.02,0.046297,0,0,0.02,0.02,0,0,0,0.02,17,54,118,145,182,197,200,258,275,278,307,387,417,514,519,614,655,672,757,781,783,815,826,833,874,893
0,0,0.003322,0.37,0.04,0.412687,0.22,0.14,0.04,0.02,0,0.1,0,0.04,15,47,118,145,181,194,200,264,275,278,307,387,417,507,530,614,658,668,758,782,783,816,825,835,876,894
0,0.65,0.049834,0.2,0.46,0.003328,0.054,0.13,0.6,0.06,0.166667,0.1,0,0.52,20,35,118,145,182,196,243,258,275,277,347,387,422,509,519,614,651,660,758,782,783,815,826,833,876,893
1,0,0.413621,0.14,0.2,0.000438,0.032,0.1,0.26,0.088,0,0.6,0,0.16,14,35,118,145,181,197,200,258,275,277,386,387,472,508,519,614,651,660,757,779,783,815,822,833,874,893
0,0,0.164452,0.02,0.12,0.284453,1.454,0.01,0.04,0.376,0,0.1,0,0.12,13,35,118,145,181,194,200,258,275,280,310,387,420,511,519,614,653,660,758,780,783,817,823,833,876,919
0,0.05,0.003322,0.25,0.06,0.001281,0.02,0.16,0.18,0.08,0.166667,0.5,0,0.06,15,40,118,145,181,195,200,258,275,277,307,387,417,507,523,614,651,662,758,781,783,815,827,835,877,894
0,0.1,0.006645,0.03,0.08,0.010281,0.008,0.02,0.08,0.008,0.166667,0.1,0,0.08,14,36,135,166,181,196,200,258,275,278,325,406,439,508,519,637,655,724,757,779,804,815,822,859,874,893
0,0,0.008306,0,0,2.937344,0,0,0.02,0,0,0,0,0,15,51,123,147,181,194,200,258,276,277,353,392,474,508,575,618,653,698,757,779,788,815,823,837,874,893
0,0,0.011628,0.01,0.08,0.226906,0,0,0.94,0.002,0,0,0,0.7,14,49,121,146,181,195,200,271,275,278,307,390,417,508,557,617,653,683,757,779,786,815,825,836,874,893
0,0.05,0.04485,0.09,0.06,0.013578,0.14,0.05,0.24,0.082,0.166667,0.4,0,0.06,15,35,118,145,182,195,200,258,275,277,307,387,417,507,519,614,651,660,758,781,783,815,822,833,877,896
0,0.35,0.006645,0,1.2,0.022375,0.276,0.32,0.86,0.386,0,0.3,0,1.2,14,49,119,146,181,194,224,261,275,277,328,388,444,507,574,615,651,683,757,779,784,815,826,836,874,893
0,0,0.009967,0.24,0.16,0.029469,0.04,0.15,0.12,0.04,0,0.1,0,0.16,18,37,122,148,181,194,200,258,275,277,352,391,473,512,529,619,651,671,760,780,787,815,822,834,875,898
0,0,0.003322,0.73,0.04,0.03025,0.14,0.01,0.04,0.004,0,0.1,0,0.04,19,36,118,145,184,193,200,258,275,277,307,387,417,514,519,614,653,660,757,779,783,815,822,833,874,893
0,0,0.001661,0.12,0.04,0.347375,0,0,0.04,0.004,0,0,0,0.04,26,37,122,148,184,194,236,258,275,277,354,391,475,512,529,619,651,671,760,780,787,815,823,834,875,898
0,0,0.490033,0,0,0.05325,0,0,0,0,0,0,0,0,15,39,118,145,181,193,200,258,275,278,372,387,491,508,559,614,655,693,758,782,783,815,822,844,876,900
0,0,0.003322,1.8,0.06,0.022969,0,0,0.18,0.018,0,0,0,0.06,16,38,118,145,185,193,200,260,275,278,307,387,417,507,528,614,655,669,758,782,783,815,822,834,875,893
1,0.15,0.141196,0.06,0.1,0.000109,0.022,0.04,0.1,0.01,0.166667,0.2,0.1,0.1,15,57,118,154,181,194,200,258,275,277,307,396,417,508,568,623,654,675,757,779,792,817,829,838,874,893
0,0,0.166113,0,0.06,0.269344,0,0,0.34,0.006,0,0,0,0.34,20,45,119,146,182,194,200,258,275,278,383,388,504,508,519,615,655,660,757,779,784,815,822,836,874,893
0,0,0.003322,0.02,0.12,0.137687,0.968,0.05,0.12,0.188,0,0.2,0,0.12,15,35,119,146,183,195,200,258,275,277,307,388,417,509,519,615,651,660,757,779,784,815,823,836,874,893
0,0,0.016611,0.07,0.04,0.000016,0,0,0.04,0.004,0,0,0,0.04,16,39,118,145,181,194,247,258,275,277,367,387,488,508,522,614,657,664,758,780,783,815,822,833,876,903
0,0,0.137874,0.02,0.04,0.026562,0.004,0.04,0.04,0.004,0,0.2,0,0.04,15,38,118,145,181,193,220,260,275,296,320,387,434,507,528,614,651,669,758,781,783,815,822,833,875,893
0,0,0.093023,0.03,0.02,0.518531,0.302,0.02,0.02,0.028,0,0.1,0,0.02,17,41,140,170,180,193,200,258,276,277,386,411,472,512,519,643,651,749,772,780,809,815,822,857,876,917
1,0.25,0.004983,0.16,0.06,0.000719,0,1.66,0.26,0.328,0.333333,2.9,0,0,14,48,118,145,181,193,216,258,275,277,319,387,433,509,587,614,651,670,763,782,783,815,824,833,878,893
0,0,0.212625,0.02,0.04,0,0,0,0.04,0.004,0,0,0,0.04,30,49,121,146,181,195,219,257,276,278,342,390,428,508,565,617,656,682,757,779,786,815,825,836,874,893
0,0,0.004983,0.02,0.1,0.228234,3.562,0.01,0.12,2.884,0,0.1,0,1.96,26,69,118,150,184,194,200,260,275,277,307,387,417,508,519,636,653,730,757,779,783,815,830,838,874,893
0,0.25,0.091362,0.22,0.34,0.002781,0.07,0.05,0.22,0.074,0.166667,0.1,0,0.7,16,41,118,145,182,194,200,258,275,286,307,387,417,509,567,614,652,665,761,781,783,815,822,833,884,893
0,0,0.004983,0.34,0,0.568281,0.038,0.01,0,0.034,0,0.1,0,0,14,60,118,145,181,194,200,258,275,277,307,387,417,513,519,614,652,679,766,781,783,815,823,833,883,893
0,0,0.004983,0.08,0.14,0.745672,0.624,0,0.14,0.142,0,0,0,0.14,16,51,120,147,182,199,200,259,276,277,307,389,417,511,519,616,653,697,757,779,785,815,822,837,874,893
0,0,0.01495,0.04,0.02,0.095187,0.1,0.01,0.02,0.1,0,0.1,0,0.02,15,54,118,149,180,194,200,262,275,277,307,387,417,507,546,614,654,672,766,781,783,816,823,839,883,895
0,0.25,0.003322,0.28,0.16,0.003859,0.03,0.05,0.18,0.018,0.166667,0.1,0,0.16,19,48,118,145,181,195,200,258,275,278,307,387,417,510,519,614,651,670,759,781,783,815,823,833,875,893
0,0.05,0.003322,0.01,0.14,0.000562,0.014,0.01,0.14,0.014,0.166667,0.1,0,0.12,14,115,118,145,181,194,207,261,275,288,309,387,419,508,519,614,653,752,757,779,783,815,822,833,874,893
1,0,0.245847,0.03,0.1,0.043312,0.04,0.02,0.14,0.014,0,0.1,0,0.1,14,53,118,172,181,193,200,260,275,277,363,387,484,508,519,614,652,660,757,779,783,815,822,840,874,893
0,0,0.004983,0.32,0.34,0.360281,0.046,0.15,0.36,0.036,0,0.1,0,0.34,15,47,118,145,183,194,201,258,275,290,308,387,418,508,535,614,654,668,770,781,783,815,822,833,884,893
0,0,0.013289,0.01,0.02,0.375453,0.91,0.03,0.4,0.78,0,0.2,0,0.02,15,73,118,145,181,195,200,258,275,277,307,387,417,507,519,614,658,715,757,779,783,816,825,851,874,893
0,0,0.009967,0.11,0.12,0.025531,0.064,0.02,0.44,0.054,0,0.1,0,0.12,16,37,118,145,181,194,231,259,275,277,307,387,462,514,519,614,652,661,758,781,783,815,828,833,875,893
1,0,1.049834,0.04,0.46,0.008828,0,0,0.64,0.218,0,0,0,1.52,15,45,120,147,185,194,200,260,275,277,307,389,417,508,558,616,657,678,757,779,785,815,822,837,874,893
0,0,0.008306,0.24,0.44,0.037406,0.14,1.14,0.96,1.254,0,0.5,0,0.44,15,89,119,146,186,194,222,263,275,278,337,388,442,509,519,615,651,721,757,779,784,815,824,836,874,893
0,0,0.033223,0.02,0.04,0.021906,0,0,0.22,0.022,0,0,0,0.04,15,36,118,145,181,194,200,258,275,278,307,387,417,507,519,614,655,660,757,779,783,815,825,833,874,893
0,0,0.004983,0,0,5.3895,0,0,0.02,0,0,0,0,0,14,35,118,145,181,194,200,262,276,278,307,387,417,507,519,614,655,660,757,779,783,815,822,833,874,893
0,0,0.004983,0.08,0.04,0.173406,0.078,0.01,0.04,0.044,0,0.1,0,0.04,16,46,118,145,181,193,200,258,275,278,335,387,451,507,539,614,657,666,761,781,783,815,822,835,880,894
0,0,0.016611,0.1,0.2,0.03825,0.138,0.04,0.68,0.132,0,0.1,0.1,0.2,15,111,118,145,181,195,210,258,275,277,310,387,420,508,606,614,654,746,758,782,783,816,823,863,876,916
0,0,0.004983,0,0.04,0.132937,0.53,0.01,0.04,0.504,0,0.1,0,0.04,17,35,118,145,181,194,200,258,275,277,345,387,460,507,519,614,659,660,757,779,783,815,822,833,874,893
0,0,0.006645,0.14,0.16,0.032594,0.072,0.02,0.28,0.048,0,0.1,0,0.16,14,82,124,151,181,194,200,258,275,278,307,393,417,508,519,620,652,718,758,780,789,815,825,841,881,913
1,0.6,0.004983,0,0,0.001094,0,0.12,0,0,0.166667,0.1,0,0,25,36,118,145,181,194,245,258,275,280,307,387,432,508,519,614,651,660,757,779,783,816,822,833,874,893
0,0,0.009967,0.01,0.02,0,0,0,0.02,0.002,0,0,0,0.02,20,36,118,145,184,196,200,261,276,278,307,387,417,507,519,614,656,660,757,779,783,815,825,834,874,893
0,0,0.008306,0.02,0.14,0.283562,0.28,0.03,0.6,0.458,0,0.2,0,0.24,14,61,118,145,181,194,200,258,275,277,307,387,417,513,519,614,651,722,757,779,783,815,822,843,874,893
0,0,0.033223,0.22,0.32,0.026609,0.06,0.57,0.6,0.166,0,0.2,0.2,0.44,13,35,118,145,181,193,250,259,275,277,312,387,426,508,519,614,658,660,757,779,783,815,822,834,874,893
0,0,0.008306,0.02,0.04,0.064516,0.028,0.22,0.02,0.11,0,0.6,0,0.04,14,46,118,145,181,194,200,259,275,277,307,387,417,508,556,614,653,666,757,782,783,815,826,833,880,893
1,0,0.004983,0.07,0,0.367531,0.144,0.04,0.3,0.144,0,0.1,0,0,15,46,118,145,181,194,200,258,275,277,307,387,417,507,539,614,651,666,757,782,783,817,827,833,880,893
0,0.1,0.033223,0.04,0.12,0.000016,0.006,0.05,0.24,1.524,0.166667,0.4,0,0.06,15,35,118,145,182,196,200,257,275,278,307,387,417,507,519,614,651,660,757,779,783,815,824,833,874,893
0,0.05,0.07309,0.03,0,0.013922,0.118,0.01,0.78,0.078,0.166667,0.1,0,0,23,107,118,145,181,195,200,258,275,277,307,387,417,508,519,614,653,741,758,780,783,815,823,833,879,893
1,0,0.001661,0,0,0.162984,0,0,0,0,0,0,0,0,14,36,118,145,181,196,200,259,275,277,307,387,417,508,519,614,657,660,757,779,783,815,822,833,874,893
0,0,0.006645,0.59,0.26,0.075547,0,0,0.44,0.07,0,0,0,0.68,14,68,118,145,182,193,200,259,275,278,307,387,417,513,519,614,651,694,761,781,783,815,822,835,882,894
0,0,0.451827,0.03,0,0.860062,0,0,0.02,0,0,0,0,0,15,44,118,145,182,194,200,258,276,277,344,387,456,507,519,614,652,685,757,779,783,815,823,849,874,893
0,0.15,0.023256,0,0.06,0.001859,0.02,0.03,0.04,0.006,0.166667,0.1,0,0.06,14,88,118,145,184,194,200,258,275,285,307,387,417,508,519,614,651,660,757,779,783,815,823,833,874,893
0,0,0.003322,0.01,0,0.030562,0.02,0.01,0.02,0.02,0,0.1,0,0,15,36,118,145,182,194,200,264,275,277,307,387,417,507,519,614,652,660,757,779,783,815,823,833,874,893
0,0,0.008306,0.05,0.1,0.022328,0.598,0.21,0.4,0.656,0,0.3,0,0.1,14,49,121,146,184,194,200,259,275,277,307,390,417,508,557,617,658,683,757,779,786,815,826,836,874,893
0,0,0.003322,0.03,0.04,0.046703,0,0,0.06,0.02,0,0,0,0.04,13,36,118,145,181,196,200,259,275,278,307,387,417,507,519,614,655,660,757,779,783,816,827,833,874,893
0,0.05,0.13289,0.03,0.14,0.004125,0.086,3.48,0.5,1.354,0.166667,1.8,0,0.14,34,35,118,145,181,193,200,258,275,277,307,387,425,509,519,614,659,660,758,780,783,815,828,833,875,893
0,0,0.024917,0.02,0.04,0.048906,0.258,0.08,0.2,3.224,0,0.2,0,0.04,14,35,118,145,181,195,200,258,275,277,312,387,426,509,519,614,651,660,757,779,783,815,822,833,874,893
0,0,0.003322,0.08,0.56,0.159203,0.138,0.07,0.7,0.172,0,0.1,0,0.56,14,59,118,145,181,193,200,259,275,278,307,387,417,507,519,614,651,660,764,781,783,815,824,833,881,893
0,0.2,0.003322,0.16,0.02,0.004828,0.016,0.24,0.86,0.108,0.5,0.6,0,0.02,15,38,118,148,181,194,200,261,275,277,358,387,477,512,519,626,651,667,758,780,783,815,822,834,875,901
0,0,0.004983,0.06,0.4,0.409266,1.698,0.01,0.92,0.694,0,0.1,0,0.4,14,51,123,147,181,194,200,257,275,278,307,392,417,507,604,618,652,698,757,779,788,815,825,837,874,893
0,0.15,0.004983,0.04,0,0.000156,0.002,0.05,0.18,0.03,0.166667,0.2,0,0,14,38,130,148,182,194,200,258,275,278,307,400,417,509,526,626,651,667,758,780,798,815,822,834,875,902
0,0.1,3.395349,0,0.04,0.000562,0.004,0.2,0.32,0.438,0.166667,0.9,0.1,0.04,15,63,119,146,181,195,252,270,275,277,350,388,464,512,548,615,658,702,757,779,784,815,828,836,874,893
1,0.25,0.006645,0.22,0,0.000484,0,0.06,0.56,0.072,0.166667,0.2,0,0,19,36,118,145,181,194,200,263,275,277,310,387,420,509,519,614,651,660,757,779,783,815,829,833,874,893
0,0,0.038206,0.4,0,0.113125,0,0,0.52,0,0,0,0,0.02,14,39,144,157,182,194,200,258,275,278,307,416,417,509,549,649,653,664,758,780,814,815,823,847,876,893
0,0,0.004983,2.3,0.06,0.202563,0.57,0.02,0.18,0.092,0,0.1,0,0.06,14,37,118,145,181,197,214,257,275,281,384,387,447,508,521,614,651,661,757,781,783,815,823,835,875,894
0,0.25,0.018272,0.02,0.22,0.000078,0.01,0.05,0.44,0.044,0.333333,0.2,0,0.1,26,43,118,145,183,194,200,258,275,277,307,387,417,508,519,614,651,660,758,781,783,815,826,833,876,893
0,0,0.488372,0.01,0,0,0,0,0,0,0,0,0,0,14,115,118,145,181,195,204,258,276,278,314,387,422,507,519,614,656,752,757,779,783,815,828,833,874,893
0,0,0.003322,0.18,0.24,0.024016,0.024,0.11,0.34,0.024,0,0.1,0,0.24,13,35,118,145,181,193,200,258,275,278,307,387,417,508,519,614,651,660,757,781,783,815,822,833,884,893
0,0,0.003322,0.83,0.04,0.116672,0,0,0.2,0,0,0,0,0.16,15,37,118,145,181,193,200,258,275,278,307,387,417,509,524,614,651,661,757,781,783,815,822,833,875,893
0,0.05,0.003322,1.17,0.74,0.000672,0.244,0.29,0.9,0.236,0.166667,1.1,0,0.74,14,99,118,145,185,194,200,258,275,277,313,387,427,507,519,614,652,660,757,779,783,815,824,833,874,893
1,0,0.003322,0.05,0.1,0.172187,0.01,0.01,0.1,0.03,0,0.1,0,0.1,14,35,118,145,181,194,200,263,275,278,307,387,497,507,519,614,651,660,757,779,783,817,823,872,874,893
0,0.4,0.003322,0.51,0.3,0.005812,0.112,0.3,0.68,0.37,0.166667,0.2,0.2,1.04,14,47,118,145,183,195,201,258,275,282,308,387,418,507,530,614,658,668,757,781,783,816,822,835,876,894
0,0,0.001661,0,0,1.870437,4.394,0,0,0.096,0,0,0,0,14,35,118,145,184,197,200,258,276,277,364,387,483,506,519,614,651,660,758,781,783,815,827,833,886,893
1,0.15,0.001661,0.41,0.7,0.000109,0,0.05,0.68,0.214,0.166667,0.2,0,0,17,54,118,145,181,194,200,264,275,278,307,387,417,508,570,614,652,672,757,780,783,815,822,833,881,893
0,0,0.003322,0.03,0,0.321828,0.098,0.01,0.06,0.098,0,0.1,0,0.02,17,55,118,145,181,195,200,259,275,277,307,387,417,509,519,614,653,673,757,781,783,815,822,833,875,893
1,0,0.006645,0.27,0.14,0.338953,0,0,0.5,0,0,0,0,0.48,14,44,125,152,181,194,200,258,275,277,334,394,450,508,542,621,651,685,757,779,790,815,827,842,874,893
1,0,0.003322,0.13,0.12,0.683469,0.09,0,0.26,0.076,0,0,0,0.14,14,36,118,145,181,194,200,258,275,277,307,387,417,509,519,614,651,660,757,779,783,815,822,833,874,893
0,0,0.003322,0.05,0.18,0.022984,0.044,0.06,0.2,0.164,0,0.3,0.1,0.2,14,35,118,145,181,193,200,260,275,277,307,387,417,507,519,614,654,660,758,782,783,815,827,833,876,896
